"Client","Beneficiary Name","Transaction #","Bank Confirmaton ID","Transaction ID","Destination Currency","Destination Amount","Local Conversion Currency","Batch","Status","USD Value","Uploaded Date","Stage_2_Approved","Compliance Cleared","PG_PROCESSING","MANUAL_PG","SENT_TO_BANK","Error-Sub Status","Error Description","Paid","Returned","Cancelled"
"Aseem Label","PairTest","CC_T_60","PY10116375","","HKD","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:18","","","","","","DATA ERROR","Validation Error: No Default Account found for ","","",""
"Aseem Label","PairTest","CC_T_59","PY10116374","","HKD","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:18","","","","","","DATA ERROR","Validation Error: No Default Account found for ","","",""
"Aseem Label","PairTest","CC_T_58","PY10116373","","HKD","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:18","","","","","","DATA ERROR","Validation Error: No Default Account found for ","","",""
"Aseem Label","PairTest","CC_T_57","PY10116372","","HKD","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:18","","","","","","DATA ERROR","Validation Error: No Default Account found for ","","",""
"Aseem Label","PairTest","CC_T_56","PY10116371","","HKD","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:18","","","","","","DATA ERROR","Validation Error: No Default Account found for ","","",""
"Aseem Label","PairTest","CC_T_55","PY10116370","","HKD","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:18","","","","","","DATA ERROR","Validation Error: No Default Account found for ","","",""
"Aseem Label","PairTest","CC_T_54","PY10116369","","HKD","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:18","","","","","","DATA ERROR","Validation Error: No Default Account found for ","","",""
"Aseem Label","PairTest","CC_T_53","PY10116368","","HKD","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:18","","","","","","DATA ERROR","Validation Error: No Default Account found for ","","",""
"Aseem Label","PairTest","CC_T_52","PY10116367","","HKD","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:18","","","","","","DATA ERROR","Validation Error: No Default Account found for ","","",""
"Aseem Label","PairTest","CC_T_51","PY10116366","","HKD","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:18","","","","","","DATA ERROR","Validation Error: No Default Account found for ","","",""
"Aseem Label","PairTest","CC_T_50","PY10116365","","SGD","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:18","","","","","","DATA ERROR","Validation Error: No Default Account found for ","","",""
"Aseem Label","PairTest","CC_T_49","PY10116364","","SGD","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:18","","","","","","DATA ERROR","Validation Error: No Default Account found for ","","",""
"Aseem Label","PairTest","CC_T_48","PY10116363","","SGD","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:18","","","","","","DATA ERROR","Validation Error: No Default Account found for ","","",""
"Aseem Label","PairTest","CC_T_47","PY10116362","","SGD","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:18","","","","","","DATA ERROR","Validation Error: No Default Account found for ","","",""
"Aseem Label","PairTest","CC_T_46","PY10116361","","SGD","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:18","","","","","","DATA ERROR","Validation Error: No Default Account found for ","","",""
"Aseem Label","PairTest","CC_T_45","PY10116360","","SGD","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:18","","","","","","DATA ERROR","Validation Error: No Default Account found for ","","",""
"Aseem Label","PairTest","CC_T_44","PY10116359","","SGD","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:18","","","","","","DATA ERROR","Validation Error: No Default Account found for ","","",""
"Aseem Label","PairTest","CC_T_43","PY10116358","","SGD","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:18","","","","","","DATA ERROR","Validation Error: No Default Account found for ","","",""
"Aseem Label","PairTest","CC_T_42","PY10116357","","SGD","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:18","","","","","","DATA ERROR","Validation Error: No Default Account found for ","","",""
"Aseem Label","PairTest","CC_T_41","PY10116356","","SGD","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:18","","","","","","DATA ERROR","Validation Error: No Default Account found for ","","",""
"Aseem Label","PairTest","CC_T_40","PY10116355","","SGD","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:18","","","","","","DATA ERROR","Validation Error: No Default Account found for ","","",""
"Aseem Label","PairTest","CC_T_39","PY10116354","","SGD","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:18","","","","","","DATA ERROR","Validation Error: No Default Account found for ","","",""
"Aseem Label","PairTest","CC_T_38","PY10116353","","SGD","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:18","","","","","","DATA ERROR","Validation Error: No Default Account found for ","","",""
"Aseem Label","PairTest","CC_T_37","PY10116352","","SGD","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:18","","","","","","DATA ERROR","Validation Error: No Default Account found for ","","",""
"Aseem Label","PairTest","CC_T_36","PY10116351","","SGD","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:18","","","","","","DATA ERROR","Validation Error: No Default Account found for ","","",""
"Aseem Label","PairTest","CC_T_35","PY10116350","","SGD","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:17","","","","","","DATA ERROR","Validation Error: No Default Account found for ","","",""
"Aseem Label","PairTest","CC_T_34","PY10116349","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:17","","","","","","DATA ERROR","Validation Error: Transaction with number CC_T_34, already under process.","","",""
"Aseem Label","PairTest","CC_T_33","PY10116348","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:17","","","","","","DATA ERROR","Validation Error: Transaction with number CC_T_33, already under process.","","",""
"Aseem Label","PairTest","CC_T_32","PY10116347","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:17","","","","","","DATA ERROR","Validation Error: Transaction with number CC_T_32, already under process.","","",""
"Aseem Label","PairTest","CC_T_31","PY10116346","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:17","","","","","","DATA ERROR","Validation Error: Transaction with number CC_T_31, already under process.","","",""
"Aseem Label","PairTest","CC_T_30","PY10116345","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:17","","","","","","DATA ERROR","Validation Error: Transaction with number CC_T_30, already under process.","","",""
"Aseem Label","PairTest","CC_T_29","PY10116344","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:17","","","","","","DATA ERROR","Validation Error: Transaction with number CC_T_29, already under process.","","",""
"Aseem Label","PairTest","CC_T_28","PY10116343","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:17","","","","","","DATA ERROR","Validation Error: Transaction with number CC_T_28, already under process.","","",""
"Aseem Label","PairTest","CC_T_27","PY10116342","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:17","","","","","","DATA ERROR","Validation Error: Transaction with number CC_T_27, already under process.","","",""
"Aseem Label","PairTest","CC_T_26","PY10116341","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:17","","","","","","DATA ERROR","Validation Error: Transaction with number CC_T_26, already under process.","","",""
"Aseem Label","PairTest","CC_T_25","PY10116340","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:17","","","","","","DATA ERROR","Validation Error: Transaction with number CC_T_25, already under process.","","",""
"Aseem Label","PairTest","CC_T_24","PY10116339","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:17","","","","","","DATA ERROR","Validation Error: Transaction with number CC_T_24, already under process.","","",""
"Aseem Label","PairTest","CC_T_23","PY10116338","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:17","","","","","","DATA ERROR","Validation Error: Transaction with number CC_T_23, already under process.","","",""
"Aseem Label","PairTest","CC_T_22","PY10116337","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:17","","","","","","DATA ERROR","Validation Error: Transaction with number CC_T_22, already under process.","","",""
"Aseem Label","PairTest","CC_T_21","PY10116336","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:17","","","","","","DATA ERROR","Validation Error: Transaction with number CC_T_21, already under process.","","",""
"Aseem Label","PairTest","CC_T_20","PY10116335","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:17","","","","","","DATA ERROR","Validation Error: Transaction with number CC_T_20, already under process.","","",""
"Aseem Label","PairTest","CC_T_19","PY10116334","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:17","","","","","","DATA ERROR","Validation Error: Transaction with number CC_T_19, already under process.","","",""
"Aseem Label","PairTest","CC_T_18","PY10116333","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Error",,"25/07/2017 10:47:17","","","","","","DATA ERROR","Validation Error: SORT CODE is required in routing code for GBP payments in UK.<br>","","",""
"Aseem Label","PairTest","CC_T_87","PY10116302","","EUR","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",116.52,"25/07/2017 10:41:58","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_86","PY10116301","","EUR","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",116.52,"25/07/2017 10:41:58","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_85","PY10116300","","EUR","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",116.52,"25/07/2017 10:41:58","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_84","PY10116299","","EUR","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",116.52,"25/07/2017 10:41:58","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_83","PY10116298","","EUR","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",116.52,"25/07/2017 10:41:58","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_82","PY10116297","","USD","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",100,"25/07/2017 10:41:58","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_81","PY10116296","","USD","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",100,"25/07/2017 10:41:58","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_80","PY10116295","","USD","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",100,"25/07/2017 10:41:58","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_79","PY10116294","","USD","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",100,"25/07/2017 10:41:58","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_78","PY10116293","","USD","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",100,"25/07/2017 10:41:58","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_77","PY10116292","","USD","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",100,"25/07/2017 10:41:58","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_76","PY10116291","","USD","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",100,"25/07/2017 10:41:58","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_75","PY10116290","","USD","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",100,"25/07/2017 10:41:58","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_74","PY10116289","","USD","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",100,"25/07/2017 10:41:58","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_73","PY10116288","","USD","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",100,"25/07/2017 10:41:58","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_72","PY10116287","","USD","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",100,"25/07/2017 10:41:58","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_71","PY10116286","","USD","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",100,"25/07/2017 10:41:58","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_70","PY10116285","","USD","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",100,"25/07/2017 10:41:58","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_69","PY10116284","","USD","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",100,"25/07/2017 10:41:58","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_68","PY10116283","","USD","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",100,"25/07/2017 10:41:58","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_67","PY10116282","","USD","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",100,"25/07/2017 10:41:58","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_34","PY10116249","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",130.29,"25/07/2017 10:41:57","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_33","PY10116248","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",130.29,"25/07/2017 10:41:57","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_32","PY10116247","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",130.29,"25/07/2017 10:41:57","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_31","PY10116246","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",130.29,"25/07/2017 10:41:57","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_30","PY10116245","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",130.29,"25/07/2017 10:41:57","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_29","PY10116244","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",130.29,"25/07/2017 10:41:57","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_28","PY10116243","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",130.29,"25/07/2017 10:41:57","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_27","PY10116242","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",130.29,"25/07/2017 10:41:57","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_26","PY10116241","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",130.29,"25/07/2017 10:41:57","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_25","PY10116240","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",130.29,"25/07/2017 10:41:57","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_24","PY10116239","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",130.29,"25/07/2017 10:41:57","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_23","PY10116238","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",130.29,"25/07/2017 10:41:57","25/07/2017 10:42:12","","","","",,,"","",""
"Aseem Label","PairTest","CC_T_22","PY10116237","","GBP","100.00","","batch_format_CC Pair Test-1.xlsx","Processing Transaction",130.29,"25/07/2017 10:41:57","25/07/2017 10:42:12","","","","",,,"","",""
